State,Group,Intent.to.Enroll.Score_nmean,Intent.to.Enroll.Score_sd,Community.College.Score_nmean,Community.College.Score_sd,University.Score_nmean,University.Score_sd,Vocational.or.Technical.School.Score_nmean,Vocational.or.Technical.School.Score_sd,Hybrid.Education.Score_nmean,Hybrid.Education.Score_sd,All.Online.Education.Score_nmean,All.Online.Education.Score_sd,Intent.to.Seek.New.Job.Score_nmean,Intent.to.Seek.New.Job.Score_sd,n,n.Intent.Score.Over.50,prop.Intent.Score.Over.50
IL,IL: M,44.5922358899917,16.6270699350323,45.8486912289344,14.7826365556794,41.4546862705637,12.2728882968713,53.3994302499359,9.65645128265526,44.802068401491,14.3173816216984,43.4566806137491,14.6351267352522,,,4129179,1757818,0.425706417668016
IL,IL: Asian,45.8410342833002,17.183724265529,38.8479789298005,14.1883419818717,50.2483918610186,12.1370416431153,32.871540915455,8.98662527962697,48.4017245813951,14.5329902570315,40.0777702645297,13.1726232241833,,,859223,381501,0.444006969087187
IL,IL: Black/African-American,55.8079060342072,16.008432767006,44.4942198149694,15.1079144388854,50.6507407319868,10.2177421399478,39.654770005486,9.27431997618602,57.3398957787793,15.2564958380271,55.2092361049776,14.1956256848259,,,803867,538196,0.669508762021578
IL,IL: Caucasian/White,41.364581774423,15.6094160050487,48.852441315758,14.142396183604,39.5978642912669,11.1807637870379,50.9456636106602,9.99659813343219,45.0912733300698,14.638157162711,43.5551771005053,14.0549941877281,,,5225338,1857879,0.3555519279327
IL,IL: Hispanic/Latino,59.9725503626675,14.1748943884052,50.8493669640185,15.3761932563388,48.67838096252,9.33163197464693,39.1667125315614,9.44458657567587,56.136147429189,13.5998228015957,45.0037351432893,12.7668640259517,,,995678,769496,0.772836198047963
IL,IL: Missing,49.7025104579127,16.4637254531125,36.4809857403532,12.6672992851472,51.5073575642075,12.7121863775223,40.0508756144111,10.0483147673618,52.4357379779413,15.7049852258853,59.1888851320198,14.3747788441758,,,715726,387506,0.541416687391544
IL,IL: Other,46.2989671629787,17.7254672414918,41.5611500894208,15.1028378514395,60.6974560038943,12.6899075751508,38.634488396457,10.0100458661455,42.1938262590347,13.6322419137793,56.9674063726891,14.6792656651963,,,377988,171642,0.454093780754945
IL,IL: 18 to 35,63.6505484001584,9.6441945864661,50.819129175508,15.1996945032385,52.7280363357975,9.33335716335526,42.5748510347361,11.5344474461747,63.8051696976,7.64254775137199,61.4569610422369,8.62337588098818,,,1807804,1650326,0.912889892930871
IL,IL: 36 to 55,54.6587662644712,10.9812720169969,45.6225516019593,15.13036435387,50.5820324089359,9.65343754330426,45.4725106495136,11.9181859389496,56.4479787859845,8.62900668670135,52.9862246829728,9.97069426773396,,,2929007,2032257,0.693838218891249
IL,IL: 56 +,32.2796378785574,11.2758181558745,45.0987148733899,14.4635559103678,36.5378563404842,11.2238595764284,46.8196760839867,11.6794825431661,35.5811375928084,10.739286616132,34.8560062706424,10.933538312395,,,4167994,387076,0.0928686557610208
IN,IN: WHOLE STATE,40.6244806188527,17.8863782548831,39.6992473067723,15.1009549388808,47.5711495859017,11.7634445492875,46.4342723785134,14.025503032713,46.6209051243771,13.9682069025646,47.8369143689238,18.3893828013747,,,5083213,1566273,0.308126572701164
IN,IN: NA_MSA,43.8353976561949,18.3866348739646,37.1434575677575,15.4868776728601,49.8853781705145,11.2253112569297,45.969774180911,13.3287402904972,42.1591974968317,13.0936945658547,50.5764600707213,18.474922842849,,,977641,362326,0.370612525456686
IN,"IN: ANDERSON, IN",41.2683230789958,17.914314321948,39.2472156105448,14.4240692868834,43.3442762832892,10.685346092009,49.436868460053,14.982222695004,42.9618156913819,12.1498169984872,48.9706965464589,17.8652017017242,,,89068,28210,0.316724300534423
IN,"IN: ANGOLA, IN",37.2625654232782,16.9913847063006,43.7991609204951,15.6860979125187,43.9520644678907,10.0089742525313,48.6091634128105,13.9485015440615,40.6959375259616,11.8189731460961,46.5925479770707,17.7117073674948,,,24074,5706,0.237019190828279
IN,"IN: AUBURN, IN",39.245903304442,17.7016419996468,45.0231243228602,15.0922777609543,44.4285278981582,10.628903743997,43.2155674431203,13.3385834619832,40.6888204225352,12.3701625932522,44.4661430119177,17.7125230728992,,,29536,8335,0.282197995666306
IN,"IN: BEDFORD, IN",41.532709113608,17.7497909958764,38.2680087390762,15.1544805008976,43.3725031210986,9.92373486146229,52.2818664169788,15.6278981787483,44.5308988764045,12.1483996491885,51.2471285892634,18.1020988790501,,,32040,10446,0.326029962546817
IN,"IN: BLOOMINGTON, IN",40.7062875359349,17.8790093130229,38.0929230827617,15.1775102725598,45.9477793906963,10.7791962467477,48.1149251890435,15.2280665361332,44.249803129062,13.6861502019861,50.3155058397139,18.5242628898253,,,105399,33397,0.316862588829116
IN,"IN: CHICAGO-NAPERVILLE-JOLIET, IL-IN-WI",39.1186744399623,17.5458512806423,38.2193559948115,14.5601952013653,50.0726699967215,12.4454381285231,45.740882905741,13.1051272463681,51.7545750921942,14.0653608103172,44.4657501888683,18.2739165013967,,,491083,135980,0.276898202544173
IN,"IN: CINCINNATI-MIDDLETOWN, OH-KY-IN",37.9711963567463,17.1965756851776,42.9619718778047,14.3816629045768,44.9865704883157,10.6447833591925,47.7994714622877,15.1995812024827,43.2339028687299,12.6413288842557,45.6803344081375,17.7205567444525,,,60166,15558,0.258584582654655
IN,"IN: COLUMBUS, IN",39.4692599694752,17.363001827192,39.0823582358236,14.8570900589836,45.4197941533284,10.7830413043693,45.7683833600752,14.8016315229367,46.0435369623919,13.4888766099185,46.5549837592455,18.2359536303015,,,51106,14493,0.28358705435761
IN,"IN: CONNERSVILLE, IN",40.8854433144069,17.5175576003298,40.4694577899794,15.6051958974692,43.8939289948212,10.6992970866645,48.5023398015848,14.3936228856378,41.846883384289,11.3534708844801,49.2569414113683,18.3078284555342,,,16027,4875,0.304174206027329
IN,"IN: CRAWFORDSVILLE, IN",38.1786873676782,16.7179641092086,41.7072688779111,15.4111779285461,43.9375205833921,10.1222066672615,46.9916254998824,14.2945076701275,41.8385321100917,11.5305834244217,46.7201599623618,17.3104482627654,,,21255,5236,0.246342037167725
IN,"IN: DECATUR, IN",39.0132925823509,17.1848100478976,47.1027506913113,14.7347206201582,44.1176927181875,11.0229909811303,45.1212341726095,13.5920042258863,43.5333042254888,12.3612469552245,46.4771745985543,17.7609737504006,,,20613,5601,0.271721729005967
IN,"IN: ELKHART-GOSHEN, IN",38.4258261863452,17.4056740491608,42.8828168041246,15.0933703925017,48.2126993002393,11.5687899194619,42.1286704546389,12.7121275066064,48.5016733408435,12.8267711268015,43.5897149153462,17.8541646054631,,,121613,32370,0.266172201984985
IN,"IN: EVANSVILLE, IN-KY",40.1919880851987,17.4353126260403,39.1924911107495,14.6717062467573,46.5705739916064,11.5957952170511,47.2546098346427,15.0157669032712,46.3594314824952,13.5837251515505,44.4996621838213,17.8795270120856,,,202773,59032,0.291123571678675
IN,"IN: FORT WAYNE, IN",40.2569870173546,17.800198656234,42.2305628148449,15.1827816919222,47.7853239355702,12.1323343510731,44.8938582908869,13.6356478875289,49.2137967757078,13.8762284125783,46.2419585368075,18.1638363926815,,,285458,85972,0.301172151419824
IN,"IN: FRANKFORT, IN",39.512952371798,17.2678241146841,40.3066756380064,14.4558749516187,45.4838275580334,10.737538706719,46.4049598692748,14.1498717290357,40.3866487239871,12.1297148468329,44.8461575431345,17.4921090822387,,,20807,5767,0.27716633825155
IN,"IN: GREENSBURG, IN",38.3434463950912,17.1097673901317,45.3043577069485,15.6463772959297,43.0559059144367,9.85055659646897,46.0744275893415,14.543439046873,40.0035225271291,12.0052682129066,46.1307312084541,17.7962237239989,,,17601,4526,0.257144480427248
IN,"IN: HUNTINGTON, IN",40.2986078523385,17.3960415262018,44.0849757547317,15.0611340702105,44.5220944783357,10.7742585508238,46.4287893007978,13.5314408505161,42.9650789926482,12.3870893837392,45.5781714375098,17.809305310675,,,25572,7482,0.292585640544345
IN,"IN: INDIANAPOLIS-CARMEL, IN",40.1307234314195,17.8312217942012,40.171026733285,14.4396832052405,47.7234453324167,12.1629680641984,46.3517475048798,14.2063686101997,51.6905003335011,13.9861915698172,49.9692933459368,18.3746935775595,,,1221885,369547,0.302440082331807
IN,"IN: JASPER, IN",39.1462756478794,16.9915073946923,42.9865332722367,15.1945303515973,44.5248459854386,10.4736413323419,47.139045873428,14.5343659082032,41.2174532864925,12.4545256323775,44.0265770581946,17.2511006858882,,,39282,10523,0.267883508986304
IN,"IN: KENDALLVILLE, IN",37.5039565291221,17.1363241821428,46.520020376974,15.4358049937314,43.8682968245882,10.017952325935,44.2001358464935,14.1088949112965,40.5541857700798,12.5035938273564,43.3181864493123,17.7062418633178,,,29445,7186,0.244048225505179
IN,"IN: KOKOMO, IN",39.8558414343093,17.6218180722439,39.8908405611502,15.119474325968,46.1883258629722,10.8690457156922,46.8052418650678,14.5569483405154,44.5028668723441,12.6115786639537,46.478840444729,18.0727258309995,,,68716,20257,0.294793061295768
IN,"IN: LAFAYETTE, IN",39.5627726702492,17.8689684852411,39.7216188889097,15.3661088639064,46.4078023480068,11.4181391420933,46.5528114292134,13.9910735449862,46.3534461774674,12.713494452034,47.7973486621604,18.1321494581206,,,106814,31667,0.296468627707978
IN,"IN: LOGANSPORT, IN",40.5008123288307,17.3762368130536,39.7710625261106,14.7656733059615,45.1174859583159,10.3289225986995,48.4821983939099,14.5616144282315,41.3878289931764,11.9750163297183,49.0652648191988,18.1933623258721,,,21543,6408,0.297451608411085
IN,"IN: LOUISVILLE/JEFFERSON COUNTY, KY-IN",39.9719279810631,17.5996718514837,40.9934071148925,15.3455309056785,45.9895824506099,11.2158741478508,47.4207752148196,15.0737118247195,44.4934325373286,12.6076680525394,46.2305475992746,17.8989315101082,,,177009,52487,0.296521645792022
IN,"IN: MADISON, IN",39.5496755587599,17.6923058020935,42.6224465272771,16.9719750982726,44.2693102619563,9.97478086704761,48.5544820956501,15.1344634834845,38.4800769045902,11.7421034920594,45.9806296563326,17.7327237101989,,,20805,6014,0.289065128574862
IN,"IN: MARION, IN",40.8202085924792,17.7493874586104,40.8524543105923,15.0669994082049,44.5514544062769,11.0182342530624,48.3069562721271,13.762567038598,40.8251841929002,11.915530562085,48.0800880298536,18.5023591237296,,,41804,12916,0.30896564922017
IN,"IN: MICHIGAN CITY-LA PORTE, IN",38.1993885274826,17.3014032269718,39.3300065995933,14.7789193046401,47.0544533785877,11.7412922253637,46.4678438186055,13.4659557292946,44.0771883039045,12.485832088167,45.4387652026345,17.766053157703,,,74247,19283,0.259714197206621
IN,"IN: MUNCIE, IN",40.9902792052073,17.7710723104915,37.6544335959804,15.0663941984647,45.8965684595181,11.8475726635499,48.9785457348407,14.5907112659297,45.1651250428229,13.2843150353431,45.2807611054014,18.31397110142,,,70056,22002,0.314063035286057
IN,"IN: NEW CASTLE, IN",39.6860399040283,17.4877913592586,38.3274403333754,14.8252134777282,43.3861282990277,10.2346830747645,49.8940207096856,14.7412957502161,44.0334006819043,12.3901285427693,48.9800164162142,18.3200627537686,,,31676,8990,0.283811087258492
IN,"IN: NORTH VERNON, IN",41.1880993897123,17.6375583854624,44.2194311246731,15.7802109989619,43.9125435919791,9.65030954591216,48.9847972972973,14.8133957377613,38.6379141238012,10.8854687678343,51.1580754141238,17.8095422535841,,,18352,5729,0.312173060156931
IN,"IN: PERU, IN",39.8979637303391,17.3494778545682,40.4776099451945,15.8227154317501,44.9738448514013,10.1413406098469,47.7923183175155,14.3073370291285,40.8049280399234,11.7390795063001,48.8939981285924,17.830811305519,,,22443,6556,0.292117809562002
IN,"IN: PLYMOUTH, IN",37.7648147557201,16.9734007436374,43.9375179500271,16.0089784254578,44.6576889938412,10.6568979427874,45.4261097105658,13.8812999679402,41.8997351373775,12.3246120024021,43.1596515301401,17.4681941021032,,,31337,7747,0.247215751348246
IN,"IN: RICHMOND, IN",38.7605471007513,17.3318929009941,40.6822866499711,15.3807474480149,45.4998314390291,11.146221539208,47.9318772876132,13.9952693011196,41.2388749759199,12.0118281984721,44.9315883259488,18.0777483589795,,,41528,11332,0.272876131766519
IN,"IN: SCOTTSBURG, IN",40.9849984629573,17.6470219692791,43.413157085767,15.5194322764701,44.7140485705503,9.99231455746362,48.016354134645,14.6409051094029,39.1376575468798,11.201648526305,48.1963725791577,17.8002988342105,,,16265,5052,0.310605594835536
IN,"IN: SEYMOUR, IN",39.4092492535191,17.325229215161,41.3325394568463,15.8115750095575,43.3129176738234,10.2215241453312,46.1765605004977,14.4062144490562,40.2942556519266,12.2201468036804,47.3605147163373,17.6116594071738,,,28132,7819,0.277939712782596
IN,"IN: SOUTH BEND-MISHAWAKA, IN-MI",41.0126785168614,17.8556699907608,39.0313647711352,14.492258662552,49.3855733583944,12.550446351057,46.2849178116154,12.5626606522603,49.1506489163587,13.3290995517665,44.0893492386548,18.1028027540003,,,173443,54446,0.313912928166602
IN,"IN: TERRE HAUTE, IN",40.7346741275894,17.7275402019112,38.8503248184275,14.7652120810209,44.3219151831056,10.9728818291024,49.6376118659334,14.9234579526085,41.2529942701646,11.6576650329273,48.1332905352318,18.0689366978293,,,104366,31914,0.305789241707069
IN,"IN: VINCENNES, IN",40.390278329143,17.5940861276489,37.7514445767721,14.763697280729,45.1193154249923,10.5617938263331,48.2362930616206,14.6771928586621,41.3503153808831,12.1962843258182,47.150544748798,17.8994362686986,,,22671,6743,0.297428432799612
IN,"IN: WABASH, IN",38.5519324829769,16.8253918760747,43.7720820945622,14.7933959802465,43.2963460247435,10.1326515208745,47.1759854224609,14.2682142211068,41.3917234103769,11.8734980301571,44.6969885873214,17.5281624184449,,,20854,5289,0.253620408554714
IN,"IN: WARSAW, IN",36.0213069532959,16.8362628544181,47.2541615143156,15.937125818123,44.769922952535,10.4176660133662,44.1252924950062,13.8931840141345,41.3009036431085,12.3727536027832,43.7855797583944,17.5609260833265,,,52565,11523,0.219214306097213
IN,"IN: WASHINGTON, IN",39.7273912335017,17.5484318975841,42.460757156048,14.3649234754478,42.8210852207919,9.20815669021627,49.0391613709196,15.6485865142563,40.6858399869643,11.5768853656029,49.0093422410516,17.7143984576895,,,18411,5248,0.285046982782033
IN,IN: NA_Gender,46.6226201521618,18.2716548086165,41.4748376322138,14.5674725363508,49.0245685655966,10.0405785379536,42.9395064019299,10.5750774202591,48.8837075524216,14.3939041058161,50.6635739469289,18.3224243010416,,,53890,23370,0.433661161625533
IN,IN: F,40.2653248181611,17.3451050228398,42.1025879919941,14.8633421859291,49.2734334311181,12.594129063407,45.0649430886762,14.2356633420306,46.2663032995595,13.9950425286976,47.9467686336603,18.2388423122247,,,2628563,763092,0.29030767000829
IN,IN: M,40.8348551096305,18.4163876695122,37.0235257474732,14.9253876515068,45.619357451541,10.4670741988419,48.0392555653171,13.6871822314493,46.9502718545866,13.9162152630672,47.5987719993161,18.535605305878,,,2363028,765528,0.323960613247071
IN,IN: Asian,35.7444177581895,16.0799708550817,34.3136207195385,12.0259064758612,48.8117909228217,11.8994134693031,42.6796048233342,6.28149408566663,56.9275955134078,12.8318330311945,51.0574244187486,19.2711893284883,,,201935,39980,0.197984499962859
IN,IN: Black/African-American,41.3920570749108,17.7011688252345,37.6591082045184,14.4055934770614,48.7889179548157,11.5307247064571,47.8509433214427,15.0185520077341,66.5976496234641,10.204805887216,55.7529528339279,18.195294176188,,,252300,77833,0.308493856520016
IN,IN: Caucasian/White,40.9317415156658,17.8881463463533,40.4774532459941,15.3106259138659,46.4727408727951,11.190860650009,46.9006520761505,14.8906174103484,44.9740738989456,12.8835455936588,47.6809925058779,18.1416427645539,,,3975916,1254455,0.315513456521717
IN,IN: Hispanic/Latino,46.8502515478925,19.011566181287,32.9466561096877,12.6511742532984,54.4425275768291,13.0526586298576,43.8477483635863,7.02545689359255,53.0933554964321,11.5809883855773,49.266655519546,19.0022834899466,,,203341,91696,0.45094693150914
IN,IN: Missing,36.3301068978355,16.8712214477724,41.6014199861724,14.9005013727971,55.5870805190661,13.4648045844622,43.6443985002393,7.81596196593909,36.8153319948944,11.7349409900698,39.314009067702,16.9096604109699,,,300848,65273,0.216963383502633
IN,IN: Other,37.9117771523379,17.1419411060606,35.0577472073512,12.5291279055995,47.5751748134316,11.5160973869847,45.8415562257763,10.7170108716613,53.7418806633842,13.1405501114704,49.4876908505908,18.6519542680199,,,148873,37036,0.248775802193816
IN,IN: 18 to 35,58.6754107763718,14.7736511328864,36.0790420218493,13.8622034287338,52.3162713330157,12.3287092534925,44.5840207550167,12.68851606315,56.8947521222711,11.3411063039313,59.6867298494555,16.6780687776505,,,1133220,829495,0.731980550996276
IN,IN: 36 to 55,41.3905802704695,16.4240414911046,36.2146798740674,14.0694723679626,47.6482500279836,11.8465420011538,46.6124818428261,14.1480342002803,50.6649186031102,12.0306849420645,53.7546089308207,15.8123712452263,,,1554482,489803,0.315090814818055
IN,IN: 56 +,31.3906216662517,12.6080744036344,43.7758605551005,15.3070210924763,45.214245145002,10.6803134288755,47.2080068071562,14.4767538712826,39.0033416485721,11.8641427930206,38.1881291306666,15.5213267153814,,,2357519,232646,0.0986825556867198
KS,KS: WHOLE STATE,38.032669878376,21.0968850530777,41.326425945158,9.66727333634316,50.2206135137008,12.0838863730512,59.0382463504808,15.3840031151362,48.5985390777086,17.1749436585464,44.247767981542,15.4296049702953,,,2063491,718798,0.348340748760232
KS,KS: NA_MSA,38.273354741077,21.4245063078961,40.3100874764699,9.54023051985643,52.0463459196102,11.9935197133104,58.8068375595172,16.4156225041773,48.2493669951648,18.0991254594516,44.4112187649947,15.7974200183908,,,541860,194354,0.358679363673274
